Year,Type,Subtype,Name,Country,Location
2003,Storm,Convective storm,,United States of America (the),"Colbert, Lauderdale, Limestone, Madison, Jackson, Dekalb, Lamar, Walker,St Clair, Talladega, Shelby, Clay districts (Alabama province), Mississippi, Craighead, White, Woodruff, Cross districts (Arkansas province), Adams, Weld, Morgan districts (Colorado province), Cherokee, Franklin, Madison, Elbert, Hart, Heard, Coweta districts (Georgia province), Marion, Mahaska, Lee, Van Buren, Jefferson, Henry, Louisa districts (Iowa province), Adams, Hancock, Mc Donough, Bureau, Henry, Brown, Mason, Fulton, Pope, Schuyler, Sangamon, Pulaski, Massac, Alexander, Jasper, Mercer, Warren, Tazewell districts (Illinois province), Perry, Kosciuscko, Putnam districts (Indiana province), Crawford, Wyandotte, Leavenworth, Neosho, Labette, Cherokee, Butler, Greenwood, Osage, Woodson, Allen, Douglas, Anderson, Linn, Marion districts (Kansas province), Calloway, Webster,Daviess, Mason, Lewis, Union, Henderson, Pulaski districts (Kentucky province), Lawrence, Cass, Platte, Clay, Jackson- Kansas city, Greene, Christian, Camden, Lewis, Barton, Cedar, Polk, Hickory, Dallas, Jasper, Johnson, Newton, Dade, Pettis, Dunklin, Pemiscot, Putnam, Scott, Knox, Scotland, Clark, Macon, Shelby, Mercer, Lafayette, Saline, Cape Girardeau, Bollinger, Pulaski districts (Missouri province), Marshall, Benton, Tippah, Alcorn, Newton, Scott, Chickasaw, Monroe, Lee, Itawamba, Madison, Sunflower districts (Mississippi province), Washington, Vance, Chowan, Bertie, Hertford, Northamton districts (North Carolina province), Saunders district (Nebraska province), Okhlaoma, Moore-Cleveland, Ottawa, Stephens, Creek, Lincoln, Canadian, Caddo, Osage, Noble, Le Flore, Marshall, Love, Jefferson districts (Okhahoma province), Aiken, Abbeville, Williamsburg districts (South Carolina province), Perkins, Todd didstricts (South Dakota province), Dyer, Madison, Hamilton-Chattanooga, Gibson, Weakley, Henry, Stewart, Henderson, Carroll, Montgomery, Robertson, Williamson, Davidson, Cannon, Lincoln, Lawrence, Hardin, McNairy districts (Tennessee province), ood, Upshur, Harrison, Marion districts (Texas province)"
2003,Storm,Convective storm,,United States of America (the),Palm Beach district (Florida province)
2003,Storm,Convective storm,,United States of America (the),"Mason, Tazewell, Logan, Will, De Witt districts (Illinois province)"
2003,Storm,Convective storm,,United States of America (the),"Beaumont, Port Arthur areas (Jefferson district, Texas province), Sugar Land area (Fort Bend district, Texas province), Smith district (Mississipi province), Dallas, Harris districts (Texas province), Los Angeles district (California province), Alabama, Arkansas, Florida, Georgia, Louisiana, Maryland, Missouri, North Carolina, Oklahoma, South Carolina, Tennesse, Virginia, West Virginia provinces"
2003,Storm,Convective storm,,United States of America (the),"Arkansas, Texas provinces"
2004,Storm,Convective storm,,United States of America (the),"Geneva, Jefferson, Lauderdale, Limestone, Madison districts (Alabama province), Cross, Mississippi, Nevada districts (Arkansas province), Crawford, Jefferson, Logan, Perry, Washington districts (Illinois province), Clark, Crawford, Hamilton, Hancock, Hendricks, Jackson, Madison, Marion, Monroe, Morgan, Miami, Owen, Tippecanoe, Vanderburgh, Warrick, Washington districts (Indiana province), Buchanan, Lee, Iowa districts (Iowa province), Cloud, Harper, Marshall, Republic, Sumner districts (Kansas province), Henry, Hopkins, Jefferson, Knox, Muhlenberg, McCracken, Webster districts (Kentucky province), St. Clair district (Michigan province), Tippah district (Mississippi province), Buchanan, Clinton, DeKalb, Daviess, Harrison, Laclede, Platte, St. Louis districts (Missouri province), Holt, Lincoln districts (Nebraska province), Adams district (Ohio province), Blaine, Canadian, Creek, Custer, Kingfisher, Mayes, Oklahoma, Tulsa, Wagoner districts (Oklahoma province), Brown, Edmunds, Clay districts (South Dakota province), Bedford, Bradley, Lincoln, Franklin, Giles, Grundy, Hardin, Moore districts (Tennessee province), Cottle, Houston, Tarrant districts (Texas province), Boone, Braxton, Cabell, Jackson, Kanawha, Lewis, Logan, Mason, Morgan, Mingo, Putnam, Upshur, Wayne, Wood, Wyoming districts (West Virginia province), Louisiana province"
2004,Storm,Convective storm,,United States of America (the),"Morgan, Sangamon, Scott districts (Illinois province), Clark, Floyd, Washington districts (Indiana province), Adair, Appanoose, Benton, Clay, Dallas, Grundy, Humboldt, Jones, Linn, Marshall, Pocahontas, Story, Warren districts (Iowa province), Jackson, Linn, Shawnee, Republic districts (Kansas province), Estill, Fayette, Henderson, Henry, Magoffin, Martin, Powell, Pulaski districts (Kentucky province), Washington district (Maryland province), Sanilac, St. Clair, Tuscola districts (Michigan province), Gentry, Holt, Linn, Livingston, Macon, St. Clair districts (Missouri province), Adams, Cass, Clay, Custer, Franklin, Fillmore, Furnas, Gage, Harlan, Jefferson, Lancaster, Nuckolls, Otoe, Saline, Thayer, Webster, York districts (Nebraska province), Broome, Delaware districts (New York province), Athens, Brown, Fayette, Perry, Ross districts (Ohio province), Caddo, Noble, Osage, Pawnee, Tillman districts (Oklahoma province), Crawford district (Pennsylvania province), Hawkins district (Tennessee province), Nolan, Taylor, Val Verde districts (Texas province), Lancaster, Lee, Loudoun, Scott districts (Virginia province), Berkeley district (West Virginia province), Manitowoc, Dane, Columbia districts (Wisconsin province), North Carolina, South Carolina provinces"
2004,Storm,Convective storm,,United States of America (the),"North Carolina, South Carolina, Iowa, Missouri, Ohio, Maryland, Nebraska, New York, Virginia, Minnesota, Indiana, Illinois, Pennsylvania, Oklahoma, Georgia, Kansas, New Jersey, West Virginia, Maine provinces"
2004,Storm,Convective storm,,United States of America (the),"Arkansas, Louisiana, North Carolina, Oklahoma, South Carolina, Texas, Virginia, Kansas, Missouri, Mississippi provinces"
2004,Storm,Convective storm,,United States of America (the),"Arkansas, Illinois, Iowa, Indiana, Missouri, Oklahoma provinces"
2004,Storm,Convective storm,,United States of America (the),"Milam, Guadalupe, Bexar districts (Texas province), Eagle district (Colorado province), Mississippi province, Richland district (South Carolina province), Franklinton city (Washington district, Louisiana province), Bufford city (Gwinnett district, Georgia province)"
2004,Storm,Convective storm,,United States of America (the),Caroline district (Virginia province)
2005,Storm,Convective storm,,United States of America (the),"New York, Connecticut, Wisconsin, Ohio, Maryland, Massachusetts, Iowa provinces"
2005,Storm,Convective storm,,United States of America (the),Rankin district (Mississippi province)
2005,Storm,Convective storm,,United States of America (the),Wisconsin province
2005,Storm,Convective storm,,United States of America (the),"Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Idaho, Michigan, Minnesota, Montana, North Dakota, Oregon, South Dakota, Washington, Wisconsin, Wyoming provinces"
2006,Storm,Convective storm,,United States of America (the),"Tennessee, Illinois, Arkansas, Indiana, Oklahoma, Missouri, Kentucky, Iowa provinces"
2006,Storm,Convective storm,,United States of America (the),"Sumner, Warren districts (Tennessee province), Alabama, Georgia, Indiana, Kansas, Kentucky, Ohio provinces"
2006,Storm,Convective storm,,United States of America (the),"Tarrant, Bexar districts (Texas province)"
2006,Storm,Convective storm,,United States of America (the),"Missouri, Arkansas, Illinois, Indiana, Kansas, Oklahoma provinces"
2006,Storm,Convective storm,,United States of America (the),"North Carolina, Alabama, Arizona, Arkansas, Louisiana, Maryland, Mississippi, Pennsylvania, South Dakota, Texas provinces"
2006,Storm,Convective storm,,United States of America (the),"Erie, Niagara, Genesee, Orleans districts (New York province)"
2006,Storm,Convective storm,,United States of America (the),"Daytona beach (Volusia district, Florida province)"
2006,Storm,Convective storm,,United States of America (the),Colorado provinces
2006,Storm,Convective storm,,United States of America (the),Kansas province
2007,Storm,Convective storm,,United States of America (the),"New York, Vermont, New Jersey, Ohio, Pennsylvania provinces"
2007,Storm,Convective storm,,United States of America (the),"Volusia, Lake, Sumter, Seminole districts (Florida province)"
2007,Storm,Convective storm,,United States of America (the),"Alabama, Missouri, Georgia, Minnesota provinces"
2007,Storm,Convective storm,,United States of America (the),"Colorado, Iowa, Kansas, Minnesota, Missouri, Nebraska, Oklahoma, South Dakota provinces"
2007,Storm,Convective storm,,United States of America (the),Texas province
2008,Storm,Convective storm,,United States of America (the),"Dunkerton city (Black Hawk district, Iowa province), Parkesburg, New Hartford cities (Butler district, Iowa province), Cedar Rapids city (Linn district, Iowa province), Minnesota, Indiana, Illinois, Kansas, Michigan, Montana, Missouri, Nebraska, Wisconsin provinces"
2008,Storm,Convective storm,,United States of America (the),"Kansas, Maryland, Missouri, North Carolina, Virginia, Texas, Oklahoma, Georgia, Arkansas provinces"
2008,Storm,Convective storm,,United States of America (the),"Tennessee, Arkansas, Kentucky, Mississippi, Alabama, Indiana, Texas, Illinois, Ohio, Missouri provinces"
2008,Storm,Convective storm,,United States of America (the),"Fulton, DeKalb, Cobb, Clayton, Gwinnett districts (Georgia province)"
2008,Storm,Convective storm,,United States of America (the),"Arkansas, Illinois, Indiana, Kentucky, Missouri, New York, Ohio, Tennessee, Alabama, Mississippi provinces"
2008,Storm,Convective storm,,United States of America (the),"Arkansas, Oklahoma, Texas provinces"
2008,Storm,Convective storm,,United States of America (the),Suffolk district (Virginia province)
2008,Storm,Convective storm,,United States of America (the),"Massachusetts, New York, Maine, New Hampshire, Vermont provinces"
2009,Storm,Convective storm,,United States of America (the),"Texas, Oklahoma, Arkansas, Alabama, Georgia, Kentucky, Louisiana, Missouri, South Carolina, Tennessee provinces"
2009,Storm,Convective storm,,United States of America (the),"Texas, Nebraska, Oklahoma, Kansas, North Carolina, Alabama, Missouri, Arkansas, Pennsylvania, Tennessee, Mississippi, South Carolina, Kentucky provinces"
2009,Storm,Convective storm,,United States of America (the),"Dallas, Tarrant, Harris, Galveston, Swisher districts (Texas province)"
2009,Storm,Convective storm,,United States of America (the),"Texas, Missouri, Louisiana provinces"
2009,Storm,Convective storm,,United States of America (the),"Denver, Wheat Ridge, Lakewood, Arvada areas (Denver district, Colorado province)"
2009,Storm,Convective storm,,United States of America (the),"Ohio, Oklahoma, Kentucky, Texas, Tennessee, Pennsylvania, West Virginia, Maryland, Washington provinces"
2009,Storm,Convective storm,,United States of America (the),"Illinois, Missouri provinces"
2009,Storm,Convective storm,,United States of America (the),"Alabama, North Carolina, South Dakota, Pennsylvania, Texas, Oklahoma provinces"
2010,Storm,Convective storm,,United States of America (the),"Colorado, Georgia, Illinois, Kansas, North Carolina, New Mexico, Oklahoma, South Carolina provinces"
2010,Storm,Convective storm,,United States of America (the),Oklahoma province
2010,Storm,Convective storm,,United States of America (the),"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Montana, Nebraska provinces"
2010,Storm,Convective storm,,United States of America (the),"Alabama, Arkansas, Mississippi, Kentucky, Tennessee provinces"
2010,Storm,Convective storm,,United States of America (the),"Connecticut, Massachusetts, New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island provinces"
2010,Storm,Convective storm,,United States of America (the),"Yazoo district (Mississippi province), Alabama, Louisiana, Arkansas, Georgia, Tennessee provinces"
2010,Storm,Convective storm,,United States of America (the),"Arkansas, Missouri, Illinois provinces"
2010,Storm,Convective storm,,United States of America (the),"New Jersey, Pennsylvania, Maryland, North Carolina, Delaware, District of Columbia, Virginia provinces"
2010,Storm,Convective storm,,United States of America (the),"New York, District of Columbia, New Jersey, Pennsylvania, New Hampshire, Massachusetts, Maine, Connecticut, Rhode Island, Vermont provinces"
2010,Storm,Convective storm,,United States of America (the),"Boston city (Suffolk district, Massachusetts province), Philadelphia district (Pennsylvania province), Fulton, DeKalb, Cobb, Clayton, Gwinnett districts (Georgia province), New York, North Carolina, Delaware, Maryland, Rhode Island, Virginia provinces"
2011,Storm,Convective storm,,United States of America (the),"Illinois, Massachusetts, Michigan, Minnesota, North Dakota provinces"
2011,Storm,Convective storm,,United States of America (the),"Oklahoma, Texas, Missouri, Wisconsin, Minnesota, Colorado, Wyoming, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, New York, New Jersey, Pennsylvania provinces"
2011,Storm,Convective storm,,United States of America (the),"Alabama, Arkansas, Kentucky, Mississippi, Missouri, Tennessee, Oklahoma provinces"
2011,Storm,Convective storm,,United States of America (the),"Mississippi, Alabama, Oklahoma, Texas, North Carolina, Kansas provinces"
2011,Storm,Convective storm,,United States of America (the),"Jasper, Newton districts (Missouri province)"
2011,Storm,Convective storm,,United States of America (the),"Missouri, Kansas, Texas provinces"
2011,Storm,Convective storm,,United States of America (the),"New York, New Jersey, Connecticut, Massachusetts provinces"
2011,Storm,Convective storm,,United States of America (the),"Colorado, New Mexico provinces"
2011,Storm,Convective storm,,United States of America (the),"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania provinces"
2011,Storm,Convective storm,,United States of America (the),"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Tennessee provinces"
2011,Storm,Convective storm,,United States of America (the),"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming provinces"
